home_won,home_scorer_1,home_scorer_2,home_scorer_3,home_scorer_4,home_scorer_5,away_scorer_1,away_scorer_2,away_scorer_3,away_scorer_4,away_scorer_5,home_rebounder_1,home_rebounder_2,home_rebounder_3,home_rebounder_4,home_rebounder_5,away_rebounder_1,away_rebounder_2,away_rebounder_3,away_rebounder_4,away_rebounder_5
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
1,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
0,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
0,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
0,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
0,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
0,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
0,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
1,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
0,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
1,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
0,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
1,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
1,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
1,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
1,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
1,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
1,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
0,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
0,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
0,22.170731707317078,18.695121951219512,14.341463414634148,11.621951219512194,7.890243902439025,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,8.865853658536585,7.609756097560975,4.182926829268292,3.670731707317073,3.573170731707317,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
0,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
0,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
0,18.914634146341463,16.097560975609756,15.646341463414634,13.829268292682928,10.024390243902438,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,7.073170731707317,6.7926829268292686,6.024390243902439,5.7682926829268295,3.524390243902439,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
1,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,25.82926829268293,19.9390243902439,15.707317073170731,9.414634146341465,8.28048780487805,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,9.804878048780488,4.780487804878049,3.7560975609756095,3.365853658536585,2.609756097560976
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,24.4390243902439,13.731707317073171,12.71951219512195,11.524390243902438,9.414634146341465,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,12.426829268292684,5.353658536585366,4.146341463414634,3.426829268292683,2.817073170731707
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,26.28048780487805,11.585365853658535,10.878048780487806,10.682926829268292,10.0,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,10.695121951219512,5.146341463414634,3.7560975609756095,3.463414634146341,3.451219512195122
1,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976
1,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,22.170731707317078,18.695121951219512,14.341463414634148,11.621951219512194,7.890243902439025,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317,8.865853658536585,7.609756097560975,4.182926829268292,3.670731707317073,3.573170731707317
0,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,18.914634146341463,16.097560975609756,15.646341463414634,13.829268292682928,10.024390243902438,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561,7.073170731707317,6.7926829268292686,6.024390243902439,5.7682926829268295,3.524390243902439
0,20.036585365853657,11.25609756097561,9.707317073170731,7.890243902439025,7.402439024390244,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,4.963414634146342,4.2073170731707314,3.2195121951219514,3.1463414634146343,2.7804878048780486,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024
0,25.82926829268293,19.9390243902439,15.707317073170731,9.414634146341465,8.28048780487805,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,9.804878048780488,4.780487804878049,3.7560975609756095,3.365853658536585,2.609756097560976,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
1,24.4390243902439,13.731707317073171,12.71951219512195,11.524390243902438,9.414634146341465,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,12.426829268292684,5.353658536585366,4.146341463414634,3.426829268292683,2.817073170731707,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
0,26.28048780487805,11.585365853658535,10.878048780487806,10.682926829268292,10.0,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,10.695121951219512,5.146341463414634,3.7560975609756095,3.463414634146341,3.451219512195122,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
1,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
0,20.036585365853657,11.25609756097561,9.707317073170731,7.890243902439025,7.402439024390244,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,4.963414634146342,4.2073170731707314,3.2195121951219514,3.1463414634146343,2.7804878048780486,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146
1,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,18.914634146341463,16.097560975609756,15.646341463414634,13.829268292682928,10.024390243902438,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,7.073170731707317,6.7926829268292686,6.024390243902439,5.7682926829268295,3.524390243902439,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
1,22.170731707317078,18.695121951219512,14.341463414634148,11.621951219512194,7.890243902439025,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,8.865853658536585,7.609756097560975,4.182926829268292,3.670731707317073,3.573170731707317,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
0,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073
1,26.28048780487805,11.585365853658535,10.878048780487806,10.682926829268292,10.0,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,10.695121951219512,5.146341463414634,3.7560975609756095,3.463414634146341,3.451219512195122,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219
0,25.82926829268293,19.9390243902439,15.707317073170731,9.414634146341465,8.28048780487805,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,9.804878048780488,4.780487804878049,3.7560975609756095,3.365853658536585,2.609756097560976,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267
0,22.170731707317078,18.695121951219512,14.341463414634148,11.621951219512194,7.890243902439025,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,8.865853658536585,7.609756097560975,4.182926829268292,3.670731707317073,3.573170731707317,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317
0,24.4390243902439,13.731707317073171,12.71951219512195,11.524390243902438,9.414634146341465,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,12.426829268292684,5.353658536585366,4.146341463414634,3.426829268292683,2.817073170731707,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341
0,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829
1,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,20.036585365853657,11.25609756097561,9.707317073170731,7.890243902439025,7.402439024390244,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,4.963414634146342,4.2073170731707314,3.2195121951219514,3.1463414634146343,2.7804878048780486
0,18.914634146341463,16.097560975609756,15.646341463414634,13.829268292682928,10.024390243902438,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,7.073170731707317,6.7926829268292686,6.024390243902439,5.7682926829268295,3.524390243902439,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561
0,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,25.82926829268293,19.9390243902439,15.707317073170731,9.414634146341465,8.28048780487805,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,9.804878048780488,4.780487804878049,3.7560975609756095,3.365853658536585,2.609756097560976
0,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,26.28048780487805,11.585365853658535,10.878048780487806,10.682926829268292,10.0,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,10.695121951219512,5.146341463414634,3.7560975609756095,3.463414634146341,3.451219512195122
1,19.07317073170732,16.878048780487806,15.51219512195122,9.646341463414634,8.121951219512194,22.170731707317078,18.695121951219512,14.341463414634148,11.621951219512194,7.890243902439025,9.268292682926829,5.536585365853658,4.487804878048781,4.170731707317073,4.073170731707317,8.865853658536585,7.609756097560975,4.182926829268292,3.670731707317073,3.573170731707317
1,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024
1,19.87804878048781,17.134146341463413,15.317073170731708,7.951219512195122,7.951219512195122,24.4390243902439,13.731707317073171,12.71951219512195,11.524390243902438,9.414634146341465,7.268292682926829,4.414634146341464,4.097560975609756,4.085365853658536,3.963414634146341,12.426829268292684,5.353658536585366,4.146341463414634,3.426829268292683,2.817073170731707
1,25.353658536585368,15.98780487804878,15.329268292682928,8.536585365853659,8.24390243902439,18.914634146341463,16.097560975609756,15.646341463414634,13.829268292682928,10.024390243902438,9.707317073170731,6.048780487804878,5.280487804878049,2.926829268292683,2.475609756097561,7.073170731707317,6.7926829268292686,6.024390243902439,5.7682926829268295,3.524390243902439
1,24.951219512195124,19.01219512195122,10.5,8.548780487804878,7.402439024390244,20.036585365853657,11.25609756097561,9.707317073170731,7.890243902439025,7.402439024390244,7.426829268292683,7.170731707317073,6.463414634146342,4.926829268292683,3.341463414634146,4.963414634146342,4.2073170731707314,3.2195121951219514,3.1463414634146343,2.7804878048780486
1,24.414634146341463,16.158536585365855,14.939024390243905,12.829268292682928,8.939024390243903,25.82926829268293,19.9390243902439,15.707317073170731,9.414634146341465,8.28048780487805,9.48780487804878,8.012195121951219,4.341463414634147,3.670731707317073,3.3292682926829267,9.804878048780488,4.780487804878049,3.7560975609756095,3.365853658536585,2.609756097560976
1,16.670731707317074,14.865853658536585,13.024390243902438,10.524390243902438,10.292682926829269,26.28048780487805,11.585365853658535,10.878048780487806,10.682926829268292,10.0,6.878048780487805,4.719512195121951,4.7073170731707314,4.097560975609756,4.012195121951219,10.695121951219512,5.146341463414634,3.7560975609756095,3.463414634146341,3.451219512195122
1,22.21951219512195,14.170731707317072,12.158536585365852,11.682926829268292,10.024390243902438,16.024390243902438,15.195121951219512,11.0,9.048780487804878,7.975609756097561,7.23170731707317,6.048780487804878,4.317073170731708,4.2317073170731705,4.170731707317073,10.28048780487805,4.121951219512195,3.902439024390244,3.841463414634146,3.609756097560976
0,22.52439024390244,15.670731707317072,10.731707317073171,8.74390243902439,7.292682926829267,21.134146341463413,15.439024390243905,15.21951219512195,12.524390243902438,12.024390243902438,7.23170731707317,4.926829268292683,4.573170731707317,4.2682926829268295,3.768292682926829,11.804878048780488,6.024390243902439,4.487804878048781,3.609756097560976,3.4390243902439024
